競馬場	開催年	開催日	レース番号	馬番	馬名	単勝オッズ	人気順	確定着順	予測順位	予測スコア	複勝1着馬番	複勝1着オッズ	複勝1着人気	複勝2着馬番	複勝2着オッズ	複勝2着人気	複勝3着馬番	複勝3着オッズ	複勝3着人気	馬連馬番1	馬連馬番2	馬連オッズ	ワイド1_2馬番1	ワイド1_2馬番2	ワイド2_3着馬番1	ワイド2_3着馬番2	ワイド1_3着馬番1	ワイド1_3着馬番2	ワイド1_2オッズ	ワイド2_3オッズ	ワイド1_3オッズ	馬単馬番1	馬単馬番2	馬単オッズ	３連複オッズ
阪神	2023	212	4	2	グランドグラン　　　　　　　　　　　	87.7	11	10	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	3	サンマルミストラル　　　　　　　　　	263.1	13	11	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	4	カワキタハクギン　　　　　　　　　　	33.6	7	7	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	5	オネストリー　　　　　　　　　　　　	24.3	6	4	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	6	エピックライズ　　　　　　　　　　　	72.6	10	9	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	7	ホペロア　　　　　　　　　　　　　　	5.7	3	6	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	8	ニホンピロカーデフ　　　　　　　　　	259.3	12	13	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	9	ステラート　　　　　　　　　　　　　	61.1	8	8	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	10	エンツォウーノ　　　　　　　　　　　	10.9	4	5	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	11	セラフィックコール　　　　　　　　　	2.3	1	1	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	12	マックスアデュー　　　　　　　　　　	68.2	9	12	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	212	4	13	レッドプロフェシー　　　　　　　　　	11.2	5	2	1	0.4993399817018601	11	1.2	1	13	1.9	4	1	1.2	2	11	13	11.6	11	13	1	11	1	13	4.1	2.0	5.0	11	13	16.5	11.0
阪神	2023	218	1	1	タガノドゥリ　　　　　　　　　　　　	15.4	4	6	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	2	サトミノアサヒ　　　　　　　　　　　	75.3	10	10	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	3	オシゲ　　　　　　　　　　　　　　　	2.0	1	2	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	4	アルファマドンナ　　　　　　　　　　	16.6	5	8	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	5	アルマケルブ　　　　　　　　　　　　	271.4	11	7	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	6	レクランスリール　　　　　　　　　　	26.5	8	1	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	7	リボンピーチ　　　　　　　　　　　　	20.6	6	4	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	8	アイヴカムバック　　　　　　　　　　	273.9	12	11	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	9	ノボリクレバー　　　　　　　　　　　	2.8	2	3	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	10	ジアッシズ　　　　　　　　　　　　　	9.7	3	5	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	11	ネーブル　　　　　　　　　　　　　　	22.6	7	9	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	1	12	ディープトラスト　　　　　　　　　　	52.7	9	12	1	0.4993399817018601	6	3.4	8	3	1.1	1	9	1.2	2	3	6	22.3	3	6	6	9	3	9	6.0	8.2	1.6	6	3	63.3	13.7
阪神	2023	218	3	1	メイショウコガシラ　　　　　　　　　	5.3	4	1	1	0.4993399817018601	1	1.6	3	5	2.7	6	2	1.4	1	1	5	24.4	1	5	1	2	2	5	6.9	3.2	5.8	1	5	40.9	16.4
阪神	2023	218	3	2	ネイロン　　　　　　　　　　　　　　	4.1	2	3	1	0.4993399817018601	1	1.6	3	5	2.7	6	2	1.4	1	1	5	24.4	1	5	1	2	2	5	6.9	3.2	5.8	1	5	40.9	16.4
阪神	2023	218	3	4	ヴァリージア　　　　　　　　　　　　	5.9	5	6	1	0.4993399817018601	1	1.6	3	5	2.7	6	2	1.4	1	1	5	24.4	1	5	1	2	2	5	6.9	3.2	5.8	1	5	40.9	16.4
阪神	2023	218	3	5	アンクルブラック　　　　　　　　　　	13.3	6	2	1	0.4993399817018601	1	1.6	3	5	2.7	6	2	1.4	1	1	5	24.4	1	5	1	2	2	5	6.9	3.2	5.8	1	5	40.9	16.4
阪神	2023	218	3	6	ヒルノヴィクトリア　　　　　　　　　	16.7	7	8	1	0.4993399817018601	1	1.6	3	5	2.7	6	2	1.4	1	1	5	24.4	1	5	1	2	2	5	6.9	3.2	5.8	1	5	40.9	16.4
阪神	2023	218	3	7	ニホンピロビート　　　　　　　　　　	152.7	8	7	1	0.4993399817018601	1	1.6	3	5	2.7	6	2	1.4	1	1	5	24.4	1	5	1	2	2	5	6.9	3.2	5.8	1	5	40.9	16.4
阪神	2023	218	3	8	ガルヴァナイズ　　　　　　　　　　　	3.7	1	5	1	0.4993399817018601	1	1.6	3	5	2.7	6	2	1.4	1	1	5	24.4	1	5	1	2	2	5	6.9	3.2	5.8	1	5	40.9	16.4
阪神	2023	218	3	9	ペプチドタイガー　　　　　　　　　　	4.1	3	4	1	0.4993399817018601	1	1.6	3	5	2.7	6	2	1.4	1	1	5	24.4	1	5	1	2	2	5	6.9	3.2	5.8	1	5	40.9	16.4
阪神	2023	218	5	1	ゼンダンゴクウ　　　　　　　　　　　	18.3	9	1	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	2	セイエスパシオ　　　　　　　　　　　	101.1	14	16	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	3	カズオルデアニ　　　　　　　　　　　	25.6	12	11	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	4	ルクスエルドラド　　　　　　　　　　	33.3	13	15	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	5	シブースト　　　　　　　　　　　　　	14.8	7	5	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	6	ファイナルソード　　　　　　　　　　	147.3	15	8	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
